Ad Account ID,Ad Account Name,Inicio del informe,Fin del informe,Nombre de la campaña,Alcance,Impresiones,Comentarios de la publicación,Conversaciones con mensajes iniciadas,Clics (todos),Búsquedas,Visitas a la página de destino,Visualizaciones de contenido,Artículos agregados al carrito,Pagos iniciados,Compras,Valor de conversión de compras,Importe gastado (ARS)
"2,73E+19",Meta Ads,8/11/21,8/11/21,OFF  <CC> Conversion 🔥 - nvas fotos,675,874,,,18,,5,24,19,2,1,4.418,188
"2,73E+19",Meta Ads,8/11/21,8/11/21,OFF  <puja> Conversion 🔥 - nvas fotos,883,1169,,,20,4,1,4,,,,,169
"2,73E+19",Meta Ads,8/11/21,8/11/21,OFF  Cybermonday - Copia,0,0,,,0,,,3,1,1,,,0
"2,73E+19",Meta Ads,8/11/21,8/11/21,OFF  Cybermonday,0,0,,,0,,,1,,,,,0
"2,73E+19",Meta Ads,9/11/21,9/11/21,🧘‍♀  VenganDeAUno <CC1000>,3473,4149,,,63,,12,,,,,,988
"2,73E+19",Meta Ads,9/11/21,9/11/21, TFCO - nueva imagen de marca,8272,8534,5,,676,1,248,154,,,,,773
"2,73E+19",Meta Ads,9/11/21,9/11/21,OFF  <puja> Conversion 🔥 - nvas fotos,2295,2776,,,48,2,7,34,,,,,398
"2,73E+19",Meta Ads,9/11/21,9/11/21,OFF  <CC> Conversion 🔥 - nvas fotos,920,1171,,,27,,7,22,,,,,243
"2,73E+19",Meta Ads,9/11/21,9/11/21,OFF  Cybermonday,0,0,,,0,,,1,,,,,0
"2,73E+19",Meta Ads,10/11/21,10/11/21, TFCO - nueva imagen de marca,21980,23499,4,,1948,6,649,278,1,,,,1.954
"2,73E+19",Meta Ads,10/11/21,10/11/21,OFF  <puja> Conversion 🔥 - nvas fotos,4233,5559,,,135,,28,33,,,,,933
"2,73E+19",Meta Ads,10/11/21,10/11/21,OFF  <CC> Conversion 🔥 - nvas fotos,658,921,,,19,1,5,16,1,1,,,246
"2,73E+19",Meta Ads,10/11/21,10/11/21,🧘‍♀  VenganDeAUno <CC1000>,60,71,,,2,,1,,,,,,5
"2,73E+19",Meta Ads,11/11/21,11/11/21, TFCO - nueva imagen de marca,18618,19971,4,,1581,6,610,332,,,,,1.894
"2,73E+19",Meta Ads,11/11/21,11/11/21,OFF  <puja> Conversion 🔥 - nvas fotos,2209,2932,,,63,3,15,29,2,1,1,2.925,522
"2,73E+19",Meta Ads,11/11/21,11/11/21,OFF  <CC> Conversion 🔥 - nvas fotos,1491,2018,,,42,1,15,35,4,2,,,481
"2,73E+19",Meta Ads,11/11/21,11/11/21,🧘‍♀  VenganDeAUno <CC1000>,61,86,,,6,,4,,,,,,8
"2,73E+19",Meta Ads,12/11/21,12/11/21, TFCO - nueva imagen de marca,14204,15202,1,,1021,6,418,241,,,,,1.248
"2,73E+19",Meta Ads,12/11/21,12/11/21,OFF  <puja> Conversion 🔥 - nvas fotos,1095,1444,,,33,1,6,15,1,,,,249
"2,73E+19",Meta Ads,12/11/21,12/11/21,OFF  <CC> Conversion 🔥 - nvas fotos,515,767,,,5,1,1,23,18,2,,,203
"2,73E+19",Meta Ads,12/11/21,12/11/21,🧘‍♀  VenganDeAUno <CC1000>,48,71,,,1,,1,,,,,,5
"2,73E+19",Meta Ads,13/11/21,13/11/21, TFCO - nueva imagen de marca,16180,17433,2,,1127,1,424,259,1,,,,1.168
"2,73E+19",Meta Ads,13/11/21,13/11/21,OFF  <CC> Conversion 🔥 - nvas fotos,2590,3935,,,60,2,24,53,18,3,2,21.617,963
"2,73E+19",Meta Ads,13/11/21,13/11/21,OFF  <puja> Conversion 🔥 - nvas fotos,1540,1984,,,43,2,9,10,1,1,1,3.160,297
"2,73E+19",Meta Ads,13/11/21,13/11/21,🧘‍♀  VenganDeAUno <CC1000>,36,51,,,2,,,,,,,,4
"2,73E+19",Meta Ads,14/11/21,14/11/21, TFCO - nueva imagen de marca,21048,22519,5,,1387,2,497,354,5,,,,1.251
"2,73E+19",Meta Ads,14/11/21,14/11/21,OFF  <CC> Conversion 🔥 - nvas fotos,1736,2797,,,37,4,15,37,3,1,,,639
"2,73E+19",Meta Ads,14/11/21,14/11/21,OFF  <puja> Conversion 🔥 - nvas fotos,2060,2712,,,43,2,5,15,16,,,,316
"2,73E+19",Meta Ads,14/11/21,14/11/21,🧘‍♀  VenganDeAUno <CC1000>,56,70,,,4,,3,,,,,,4
"2,73E+19",Meta Ads,15/11/21,15/11/21, TFCO - nueva imagen de marca,20573,22302,1,,1378,8,467,336,3,2,,,1.249
"2,73E+19",Meta Ads,15/11/21,15/11/21,OFF  <CC> Conversion 🔥 - nvas fotos,869,1402,,,14,,6,14,,,,,320
"2,73E+19",Meta Ads,15/11/21,15/11/21,OFF  <puja> Conversion 🔥 - nvas fotos,1394,1926,,,28,1,5,23,4,2,1,3.750,258
"2,73E+19",Meta Ads,15/11/21,15/11/21,🧘‍♀  VenganDeAUno <CC1000>,56,65,,,5,,2,,,,,,4
"2,73E+19",Meta Ads,16/11/21,16/11/21, TFCO - nueva imagen de marca,19647,21397,2,,1263,2,506,373,,,,,1.274
"2,73E+19",Meta Ads,16/11/21,16/11/21,OFF  <puja> Conversion 🔥 - nvas fotos,1413,2014,,,35,2,10,28,,1,1,3.732,321
"2,73E+19",Meta Ads,16/11/21,16/11/21,OFF  <CC> Conversion 🔥 - nvas fotos,826,1291,,,9,8,2,18,1,1,1,3.420,286
"2,73E+19",Meta Ads,16/11/21,16/11/21,🧘‍♀  VenganDeAUno <CC1000>,43,51,,,0,,,,,,,,4
"2,73E+19",Meta Ads,17/11/21,17/11/21, TFCO - nueva imagen de marca,19586,21189,,,1148,10,389,292,1,,,,1.195
"2,73E+19",Meta Ads,17/11/21,17/11/21,OFF  <CC> Conversion 🔥 - nvas fotos,1191,1797,,,20,1,9,21,1,1,1,5.469,442
"2,73E+19",Meta Ads,17/11/21,17/11/21,OFF  <puja> Conversion 🔥 - nvas fotos,923,1272,,,17,5,5,12,,,,,200
"2,73E+19",Meta Ads,17/11/21,17/11/21,🧘‍♀  VenganDeAUno <CC1000>,18,22,,,0,,,,,,,,2
"2,73E+19",Meta Ads,18/11/21,18/11/21, TFCO - nueva imagen de marca,8607,8814,1,,465,,114,64,,,,,622
"2,73E+19",Meta Ads,18/11/21,18/11/21,OFF  <CC> Conversion 🔥 - nvas fotos,780,1026,,,18,,6,8,2,,,,260
"2,73E+19",Meta Ads,18/11/21,18/11/21,OFF  <puja> Conversion 🔥 - nvas fotos,526,653,,,9,1,2,15,5,2,1,12.818,99
"2,73E+19",Meta Ads,18/11/21,18/11/21,🧘‍♀  VenganDeAUno <CC1000>,6,6,,,0,,,,,,,,1
"2,73E+19",Meta Ads,19/11/21,19/11/21, TFCO - nueva imagen de marca,14686,15982,1,,951,2,308,224,,,,,1.171
"2,73E+19",Meta Ads,19/11/21,19/11/21,OFF  <CC> Conversion 🔥 - nvas fotos,704,1067,,,17,,9,10,,,,,263
"2,73E+19",Meta Ads,19/11/21,19/11/21,OFF  <puja> Conversion 🔥 - nvas fotos,592,800,,,7,,3,4,,,,,118
"2,73E+19",Meta Ads,19/11/21,19/11/21,🧘‍♀  VenganDeAUno <CC1000>,6,8,,,0,,,,,,,,2
"2,73E+19",Meta Ads,20/11/21,20/11/21, TFCO - nueva imagen de marca,18868,19589,4,,1203,4,475,313,,,,,1.739
"2,73E+19",Meta Ads,20/11/21,20/11/21,OFF  <CC> Conversion 🔥 - nvas fotos,755,863,,,13,,3,6,,,,,163
"2,73E+19",Meta Ads,20/11/21,20/11/21,OFF  <puja> Conversion 🔥 - nvas fotos,506,581,,,19,,6,24,,,,,102
"2,73E+19",Meta Ads,20/11/21,20/11/21,🧘‍♀  VenganDeAUno <CC1000>,18,21,,,1,,,,,,,,2
"2,73E+19",Meta Ads,20/11/21,20/11/21, CONV <CC800>,9,9,,,0,,,,,,,,1
"2,73E+19",Meta Ads,21/11/21,21/11/21, TFCO - nueva imagen de marca,23719,25385,3,,1875,7,657,411,3,,,,1.844
"2,73E+19",Meta Ads,21/11/21,21/11/21, CONV <CC800>,410,458,,,18,,6,15,,,,,61
"2,73E+19",Meta Ads,21/11/21,21/11/21,🧘‍♀  VenganDeAUno <CC1000>,88,105,,,4,,1,,,,,,11
"2,73E+19",Meta Ads,21/11/21,21/11/21,OFF  <puja> Conversion 🔥 - nvas fotos,0,0,,,0,,,2,,,,,0
"2,73E+19",Meta Ads,22/11/21,22/11/21, TFCO - nueva imagen de marca,9896,10394,2,,778,2,285,203,,,,,857
"2,73E+19",Meta Ads,22/11/21,22/11/21, CONV <CC800>,479,520,,,14,,2,8,,,,,67
"2,73E+19",Meta Ads,22/11/21,22/11/21,🧘‍♀  VenganDeAUno <CC1000>,67,75,,,4,,1,,,,,,8
"2,73E+19",Meta Ads,22/11/21,22/11/21,OFF  <CC> Conversion 🔥 - nvas fotos,0,0,,,0,,,3,1,1,,,0
"2,73E+19",Meta Ads,22/11/21,22/11/21,OFF  <puja> Conversion 🔥 - nvas fotos,0,0,,,0,,,1,,,,,0
"2,73E+19",Meta Ads,23/11/21,23/11/21, TFCO - nueva imagen de marca,30678,32786,5,,2263,5,792,532,4,,,,2.481
"2,73E+19",Meta Ads,23/11/21,23/11/21, CONV <CC800>,1515,1792,,,55,15,18,37,1,1,1,3.240,176
"2,73E+19",Meta Ads,23/11/21,23/11/21,🧘‍♀  VenganDeAUno <CC1000>,88,110,,,6,,,,,,,,12
"2,73E+19",Meta Ads,23/11/21,23/11/21,OFF  <CC> Conversion 🔥 - nvas fotos,0,0,,,0,,,1,,1,,,0
"2,73E+19",Meta Ads,23/11/21,23/11/21,OFF  <puja> Conversion 🔥 - nvas fotos,0,0,,,0,,,8,1,2,1,3.430,0
"2,73E+19",Meta Ads,24/11/21,24/11/21, TFCO - nueva imagen de marca,27133,29118,2,,1666,4,674,492,3,,,,2.219
"2,73E+19",Meta Ads,24/11/21,24/11/21, CONV <CC800>,1001,1204,,,35,4,6,25,,,1,7.445,162
"2,73E+19",Meta Ads,24/11/21,24/11/21,🧘‍♀  VenganDeAUno <CC1000>,85,130,,,6,,2,,,,,,19
"2,73E+19",Meta Ads,24/11/21,24/11/21,OFF  <puja> Conversion 🔥 - nvas fotos,0,0,,,0,,,10,4,1,,,0
"2,73E+19",Meta Ads,25/11/21,25/11/21, TFCO - nueva imagen de marca,25903,28092,2,,1711,11,678,552,2,,,,2.376
"2,73E+19",Meta Ads,25/11/21,25/11/21, CONV <CC800>,1187,1458,,,52,8,11,28,1,,,,201
"2,73E+19",Meta Ads,25/11/21,25/11/21,🧘‍♀  VenganDeAUno <CC1000>,94,135,,,2,,,,,,,,19
"2,73E+19",Meta Ads,26/11/21,26/11/21, TFCO - nueva imagen de marca,22982,24677,5,,1607,8,608,480,4,2,,,2.235
"2,73E+19",Meta Ads,26/11/21,26/11/21, CONV <CC800>,1084,1300,,,47,4,8,25,6,3,,,212
"2,73E+19",Meta Ads,26/11/21,26/11/21,🧘‍♀  VenganDeAUno <CC1000>,100,150,,,9,,4,,,,,,23
"2,73E+19",Meta Ads,27/11/21,27/11/21, TFCO - nueva imagen de marca,24464,26721,1,,1609,7,621,509,1,2,1,6.131,2.251
"2,73E+19",Meta Ads,27/11/21,27/11/21, CONV <CC800>,3065,3405,,,102,1,19,62,3,6,1,3.273,395
"2,73E+19",Meta Ads,27/11/21,27/11/21,🧘‍♀  VenganDeAUno <CC1000>,111,143,,,3,,1,,,,,,21
"2,73E+19",Meta Ads,28/11/21,28/11/21, TFCO - nueva imagen de marca,35502,37355,4,,2127,9,838,728,2,1,,,2.370
"2,73E+19",Meta Ads,28/11/21,28/11/21, CONV <CC800>,7299,7987,,,214,5,31,102,32,9,1,4.008,864
"2,73E+19",Meta Ads,28/11/21,28/11/21,🧘‍♀  VenganDeAUno <CC1000>,169,218,,,11,,2,,,,,,33
"2,73E+19",Meta Ads,29/11/21,29/11/21, TFCO - nueva imagen de marca,33323,36616,3,,2014,8,726,629,4,1,,,2.497
"2,73E+19",Meta Ads,29/11/21,29/11/21, CONV <CC800>,8134,9144,2,,220,17,31,120,26,5,3,36.017,1.161
"2,73E+19",Meta Ads,29/11/21,29/11/21,🧘‍♀  VenganDeAUno <CC1000>,123,168,,,9,,6,,,,,,21
"2,73E+19",Meta Ads,30/11/21,30/11/21, TFCO - nueva imagen de marca,32664,34062,,,1940,6,674,595,4,1,1,9.330,2.428
"2,73E+19",Meta Ads,30/11/21,30/11/21, CONV <CC800>,14580,16026,,,409,9,46,110,13,4,4,42.310,2.043
"2,73E+19",Meta Ads,30/11/21,30/11/21,🧘‍♀  VenganDeAUno <CC1000>,129,202,,,6,,2,,,,,,28
"2,73E+19",Meta Ads,1/12/21,1/12/21, CONV <CC800>,18655,21149,1,,486,7,95,227,33,8,6,49.766,2.414
"2,73E+19",Meta Ads,1/12/21,1/12/21, TFCO - nueva imagen de marca,39676,42110,2,,2404,5,747,621,,,,,2.329
"2,73E+19",Meta Ads,1/12/21,1/12/21,🧘‍♀  VenganDeAUno <CC1000>,180,268,,,7,,1,,,,,,31
"2,73E+19",Meta Ads,2/12/21,2/12/21, TFCO - nueva imagen de marca,36483,40090,3,,2394,11,740,552,,,,,2.365
"2,73E+19",Meta Ads,2/12/21,2/12/21, CONV <CC800>,6296,7218,,,179,5,39,88,2,,,,894
"2,73E+19",Meta Ads,2/12/21,2/12/21,🧘‍♀  VenganDeAUno <CC1000>,156,236,,,3,,1,,,,,,28
"2,73E+19",Meta Ads,3/12/21,3/12/21, TFCO - nueva imagen de marca,32069,34792,2,,1922,1,625,468,2,,,,2.235
"2,73E+19",Meta Ads,3/12/21,3/12/21, CONV <CC800>,7405,8431,,,145,4,23,80,11,6,3,13.686,900
"2,73E+19",Meta Ads,3/12/21,3/12/21,🧘‍♀  VenganDeAUno <CC1000>,133,192,,,11,,5,,,,,,26
"2,73E+19",Meta Ads,4/12/21,4/12/21, TFCO - nueva imagen de marca,36438,38599,3,,2193,8,758,555,1,,,,2.273
"2,73E+19",Meta Ads,4/12/21,4/12/21, CONV <CC800>,5941,6744,,,136,,30,63,1,4,,,730
"2,73E+19",Meta Ads,4/12/21,4/12/21,🧘‍♀  VenganDeAUno <CC1000>,204,278,,,15,,5,,,,,,42
"2,73E+19",Meta Ads,5/12/21,5/12/21, TFCO - nueva imagen de marca,43603,46473,1,,2350,6,821,632,2,1,,,2.573
"2,73E+19",Meta Ads,5/12/21,5/12/21, CONV <CC800>,9374,10426,,,202,,39,86,8,5,2,5.853,893
"2,73E+19",Meta Ads,5/12/21,5/12/21,🧘‍♀  VenganDeAUno <CC1000>,302,407,,,4,,,,,,,,38
"2,73E+19",Meta Ads,6/12/21,6/12/21, TFCO - nueva imagen de marca,34364,37624,3,,2066,1,670,471,2,,,,2.302
"2,73E+19",Meta Ads,6/12/21,6/12/21, CONV <CC800>,6185,7059,,,133,7,31,75,7,6,4,26.326,705
"2,73E+19",Meta Ads,6/12/21,6/12/21,🧘‍♀  VenganDeAUno <CC1000>,185,238,,,10,,7,,,,,,23
"2,73E+19",Meta Ads,7/12/21,7/12/21, TFCO - nueva imagen de marca,28233,31102,3,,1603,7,555,348,3,1,,,2.312
"2,73E+19",Meta Ads,7/12/21,7/12/21, CONV <CC800>,4311,4898,,,69,,8,64,24,11,1,7.879,568
"2,73E+19",Meta Ads,7/12/21,7/12/21,🧘‍♀  VenganDeAUno <CC1000>,110,140,,,4,,2,,,,,,14
"2,73E+19",Meta Ads,8/12/21,8/12/21, TFCO - nueva imagen de marca,29596,31321,5,,1595,10,584,354,4,,,,2.263
"2,73E+19",Meta Ads,8/12/21,8/12/21, CONV <CC800>,5305,5791,,,125,,16,65,5,2,1,3.900,563
"2,73E+19",Meta Ads,8/12/21,8/12/21,🧘‍♀  VenganDeAUno <CC1000>,127,147,,,2,,,,,,,,17
"2,73E+19",Meta Ads,9/12/21,9/12/21, TFCO - nueva imagen de marca,13032,13587,2,,684,1,231,162,3,,,,1.031
"2,73E+19",Meta Ads,9/12/21,9/12/21, CONV <CC800>,4427,4735,,,102,12,22,92,12,9,3,13.214,540
"2,73E+19",Meta Ads,9/12/21,9/12/21,🧘‍♀  VenganDeAUno <CC1000>,39,41,,,2,,2,,,,,,8
"2,73E+19",Meta Ads,10/12/21,10/12/21, CONV <CC800>,0,0,,,0,1,,10,3,2,1,1.200,0
"2,73E+19",Meta Ads,10/12/21,10/12/21, TFCO - nueva imagen de marca,0,0,,,0,,4,2,,,,,0
"2,73E+19",Meta Ads,11/12/21,11/12/21, CONV <CC800>,11369,12382,,,299,3,49,132,20,3,1,6.539,1.351
"2,73E+19",Meta Ads,11/12/21,11/12/21,🧘‍♀  VenganDeAUno <CC1000>,126,135,,,0,,,,,,,,18
"2,73E+19",Meta Ads,11/12/21,11/12/21, TFCO - nueva imagen de marca,0,0,,,0,1,,1,,,,,0
"2,73E+19",Meta Ads,12/12/21,12/12/21, CONV <CC800>,15670,17418,,,476,,95,205,17,5,2,9.036,2.319
"2,73E+19",Meta Ads,12/12/21,12/12/21,🧘‍♀  VenganDeAUno <CC1000>,217,255,,,10,,5,,,,,,36
"2,73E+19",Meta Ads,12/12/21,12/12/21, TFCO - nueva imagen de marca,0,0,,,0,,,2,,,,,0
"2,73E+19",Meta Ads,13/12/21,13/12/21, CONV <CC800>,6766,7597,,,206,5,35,135,27,7,2,10.818,979
"2,73E+19",Meta Ads,13/12/21,13/12/21,🧘‍♀  VenganDeAUno <CC1000>,171,213,,,8,,4,,,,,,24
"2,73E+19",Meta Ads,14/12/21,14/12/21,🧘‍♀  TFCO - 2DA ETAPA NVA MARCA,4529,4590,,,40,,12,8,,,,,1.067
"2,73E+19",Meta Ads,14/12/21,14/12/21, CONV <CC800>,4773,5476,,,127,6,27,116,15,5,2,17.259,838
"2,73E+19",Meta Ads,14/12/21,14/12/21,🧘‍♀  VenganDeAUno <CC1000>,204,243,,,10,,2,,,,,,40
"2,73E+19",Meta Ads,14/12/21,14/12/21, TFCO - nueva imagen de marca,0,0,,,0,,,2,,,,,0
"2,73E+19",Meta Ads,15/12/21,15/12/21, CONV <CC800>,17116,19161,,,517,8,119,225,32,12,5,24.144,3.269
"2,73E+19",Meta Ads,15/12/21,15/12/21,🧘‍♀  TFCO - 2DA ETAPA NVA MARCA,4273,4336,,,83,1,24,11,,,,,1.543
"2,73E+19",Meta Ads,15/12/21,15/12/21,🧘‍♀  VenganDeAUno <CC1000>,1181,1616,,,66,,22,,,,,,356
"2,73E+19",Meta Ads,16/12/21,16/12/21, CONV <CC800>,6368,6727,,,127,7,30,84,11,7,3,12.051,1.017
"2,73E+19",Meta Ads,16/12/21,16/12/21,🧘‍♀  TFCO - 2DA ETAPA NVA MARCA,2523,2555,1,,122,,41,28,,,,,433
"2,73E+19",Meta Ads,16/12/21,16/12/21,🧘‍♀  VenganDeAUno <CC1000>,316,365,,,3,,2,,,,,,83
"2,73E+19",Meta Ads,16/12/21,16/12/21, TFCO - nueva imagen de marca,0,0,,,0,,,,,,,,0
"2,73E+19",Meta Ads,17/12/21,17/12/21, CONV <CC800>,19188,20223,,,328,2,62,156,16,7,4,11.165,3.484
"2,73E+19",Meta Ads,17/12/21,17/12/21,🧘‍♀  TFCO - 2DA ETAPA NVA MARCA,4563,4604,,,292,2,85,66,,,,,545
"2,73E+19",Meta Ads,17/12/21,17/12/21,🧘‍♀  VenganDeAUno <CC1000>,195,210,,,7,,2,,,,,,55
"2,73E+19",Meta Ads,18/12/21,18/12/21, CONV <CC800>,16784,19546,,,489,6,106,226,7,3,2,10.829,4.046
"2,73E+19",Meta Ads,18/12/21,18/12/21,🧘‍♀  TFCO - 2DA ETAPA NVA MARCA,14620,15922,3,,1129,8,346,309,,,,,1.312
"2,73E+19",Meta Ads,18/12/21,18/12/21,🧘‍♀  VenganDeAUno <CC1000>,990,1317,,,31,,5,,,,,,369
"2,73E+19",Meta Ads,19/12/21,19/12/21, CONV <CC800>,18512,20806,,,519,8,122,270,25,6,4,24.995,3.523
"2,73E+19",Meta Ads,19/12/21,19/12/21,🧘‍♀  TFCO - 2DA ETAPA NVA MARCA,23728,26281,1,,1629,1,546,544,2,,,,1.590
"2,73E+19",Meta Ads,19/12/21,19/12/21,🧘‍♀  VenganDeAUno <CC1000>,1570,1997,,,57,,14,,,,,,388
"2,73E+19",Meta Ads,20/12/21,20/12/21, CONV <CC800>,22934,25502,,,555,17,101,249,13,4,2,6.265,3.439
"2,73E+19",Meta Ads,20/12/21,20/12/21,🧘‍♀  VenganDeAUno <CC1000>,3668,6718,,,191,,61,,,,,,2.820
"2,73E+19",Meta Ads,20/12/21,20/12/21,🧘‍♀  TFCO - 2DA ETAPA NVA MARCA,22152,24556,1,,1587,8,532,545,2,,,,1.558
"2,73E+19",Meta Ads,21/12/21,21/12/21, CONV <CC800>,22856,25080,,,596,7,107,282,44,9,4,20.790,3.528
"2,73E+19",Meta Ads,21/12/21,21/12/21,🧘‍♀  VenganDeAUno <CC1000>,3294,6107,,,154,,59,,,,,,2.994
"2,73E+19",Meta Ads,21/12/21,21/12/21,🧘‍♀  TFCO - 2DA ETAPA NVA MARCA,20128,21476,,,1423,2,508,513,1,,,,1.511
"2,73E+19",Meta Ads,21/12/21,21/12/21, DPA - giftCards,24,25,,,1,,,,,,,,28
"2,73E+19",Meta Ads,22/12/21,22/12/21, CONV <CC800>,8496,8819,,,234,4,29,88,12,9,3,29.503,1.357
"2,73E+19",Meta Ads,22/12/21,22/12/21,🧘‍♀  VenganDeAUno <CC1000>,1726,2192,,,53,,18,,,,,,1.025
"2,73E+19",Meta Ads,22/12/21,22/12/21,🧘‍♀  TFCO - 2DA ETAPA NVA MARCA,3425,3477,,,227,,100,107,,,,,245
"2,73E+19",Meta Ads,22/12/21,22/12/21, DPA - giftCards,79,119,,,1,1,,,,,,,139
"2,73E+19",Meta Ads,23/12/21,23/12/21, CONV <CC800>,21944,24319,,,531,,84,190,12,1,1,18.350,3.096
"2,73E+19",Meta Ads,23/12/21,23/12/21,🧘‍♀  VenganDeAUno <CC1000>,2894,4343,,,88,,30,,,,,,1.519
"2,73E+19",Meta Ads,23/12/21,23/12/21,🧘‍♀  TFCO - 2DA ETAPA NVA MARCA,13880,14588,,,755,2,263,269,,,,,1.006
"2,73E+19",Meta Ads,23/12/21,23/12/21, DPA - giftCards,80,166,,,0,,,,,,,,313
"2,73E+19",Meta Ads,24/12/21,24/12/21, CONV <CC800>,26064,28419,,,545,1,94,130,2,4,1,5.265,2.891
"2,73E+19",Meta Ads,24/12/21,24/12/21,🧘‍♀  TFCO - 2DA ETAPA NVA MARCA,12396,12775,1,,609,3,201,207,1,,,,1.001
"2,73E+19",Meta Ads,24/12/21,24/12/21,🧘‍♀  VenganDeAUno <CC1000>,2003,2812,,,40,,14,,,,,,876
"2,73E+19",Meta Ads,24/12/21,24/12/21, DPA - giftCards,98,178,,,0,,,,,,,,246
"2,73E+19",Meta Ads,25/12/21,25/12/21, CONV <CC800>,38413,42470,,,902,12,151,274,7,2,,,4.051
"2,73E+19",Meta Ads,25/12/21,25/12/21,🧘‍♀  VenganDeAUno <CC1000>,3784,6423,,,134,,46,,,,,,1.951
"2,73E+19",Meta Ads,25/12/21,25/12/21,🧘‍♀  TFCO - 2DA ETAPA NVA MARCA,25171,27493,1,,1671,10,620,627,,,,,1.531
"2,73E+19",Meta Ads,26/12/21,26/12/21, CONV <CC800>,31553,34924,,,742,10,142,282,16,8,4,16.099,3.402
"2,73E+19",Meta Ads,26/12/21,26/12/21,🧘‍♀  VenganDeAUno <CC1000>,3606,5925,,,150,,59,,,,,,1.964
"2,73E+19",Meta Ads,26/12/21,26/12/21,🧘‍♀  TFCO - 2DA ETAPA NVA MARCA,32688,35814,,,2015,7,772,747,,,,,1.598
"2,73E+19",Meta Ads,27/12/21,27/12/21,🧘‍♀  TFCO - 2DA ETAPA NVA MARCA,31680,34173,,,1859,4,670,672,,,,,1.569
"2,73E+19",Meta Ads,27/12/21,27/12/21, CONV <CC800>,8246,9197,,,201,1,34,78,2,1,2,10.000,949
"2,73E+19",Meta Ads,27/12/21,27/12/21,🧘‍♀  VenganDeAUno <CC1000>,2390,3794,1,,103,,38,,,,,,937
"2,73E+19",Meta Ads,28/12/21,28/12/21,🧘‍♀  TFCO - 2DA ETAPA NVA MARCA,26016,28246,,,1643,2,634,588,1,,,,1.547
"2,73E+19",Meta Ads,28/12/21,28/12/21, CONV <CC800>,10336,11907,,,190,,23,72,2,,,,1.021
"2,73E+19",Meta Ads,28/12/21,28/12/21,🧘‍♀  VenganDeAUno <CC1000>,2606,4035,1,,105,,28,,,,,,948
"2,73E+19",Meta Ads,29/12/21,29/12/21,🧘‍♀  TFCO - 2DA ETAPA NVA MARCA,25440,27548,,,1396,6,568,520,9,,,,1.467
"2,73E+19",Meta Ads,29/12/21,29/12/21, CONV <CC800>,9702,10944,1,,204,13,43,113,14,6,4,26.154,1.003
"2,73E+19",Meta Ads,29/12/21,29/12/21,🧘‍♀  VenganDeAUno <CC1000>,2445,3888,,,86,,25,,,,,,922
"2,73E+19",Meta Ads,30/12/21,30/12/21,🧘‍♀  TFCO - 2DA ETAPA NVA MARCA,23472,25229,1,,1305,6,503,401,4,,,,1.392
"2,73E+19",Meta Ads,30/12/21,30/12/21, CONV <CC800>,8440,9318,,,133,1,24,66,2,2,1,3.600,976
"2,73E+19",Meta Ads,30/12/21,30/12/21,🧘‍♀  VenganDeAUno <CC1000>,2464,3949,,,79,,30,,,,,,912
"2,73E+19",Meta Ads,31/12/21,31/12/21,🧘‍♀  TFCO - 2DA ETAPA NVA MARCA,24584,26159,1,,1368,2,421,312,,,,,1.206
"2,73E+19",Meta Ads,31/12/21,31/12/21, CONV <CC800>,6674,7394,,,136,4,40,74,2,,,,795
"2,73E+19",Meta Ads,31/12/21,31/12/21,🧘‍♀  VenganDeAUno <CC1000>,1996,3026,,,60,,23,,,,,,681
"2,73E+19",Meta Ads,1/1/22,1/1/22,🧘‍♀  TFCO - 2DA ETAPA NVA MARCA,51200,54445,,,3483,4,981,596,3,,,,1.637
"2,73E+19",Meta Ads,1/1/22,1/1/22, CONV <CC800>,15016,17140,,,296,5,70,128,11,2,2,9.220,1.156
"2,73E+19",Meta Ads,1/1/22,1/1/22,🧘‍♀  VenganDeAUno <CC1000>,4183,6989,,,152,,65,,,,,,1.032
"2,73E+19",Meta Ads,2/1/22,2/1/22,🧘‍♀  TFCO - 2DA ETAPA NVA MARCA,66880,69373,5,,4005,4,1211,781,,,,,1.646
"2,73E+19",Meta Ads,2/1/22,2/1/22, CONV <CC800>,14476,16516,,,328,4,62,141,6,3,2,8.790,1.007
"2,73E+19",Meta Ads,2/1/22,2/1/22,🧘‍♀  VenganDeAUno <CC1000>,3374,5428,,,151,,74,,,,,,922
"2,73E+19",Meta Ads,3/1/22,3/1/22,🧘‍♀  TFCO - 2DA ETAPA NVA MARCA,54527,58562,6,,2960,11,903,675,3,1,1,4.455,1.502
"2,73E+19",Meta Ads,3/1/22,3/1/22, CONV <CC800>,12239,14205,,,268,10,42,113,10,2,,,971
"2,73E+19",Meta Ads,3/1/22,3/1/22,🧘‍♀  VenganDeAUno <CC1000>,2847,4680,,,101,,33,,,,,,838
"2,73E+19",Meta Ads,4/1/22,4/1/22,🧘‍♀  TFCO - 2DA ETAPA NVA MARCA,44664,47552,3,,2091,6,781,583,1,,,,1.494
"2,73E+19",Meta Ads,4/1/22,4/1/22, CONV <CC800>,9224,10859,,,203,2,42,103,7,4,1,3.375,1.009
"2,73E+19",Meta Ads,4/1/22,4/1/22,🧘‍♀  VenganDeAUno <CC1000>,2710,4584,,,109,,36,,,,,,908
